gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Slc26a2	1430.86489796913	-1.14298675139824	0.0654953632556188	-17.4514147961487	3.3581091714553e-68	2.42541587542443e-66
Ugcg	1088.91768040052	-1.11090054010759	0.0646055552787252	-17.1951240928876	2.88838824988751e-66	1.99412059369685e-64
Adh7	1274.46652124049	-1.37701424563596	0.080659894106639	-17.0718578407187	2.4042573535831e-65	1.62017036209877e-63
Sfrp2	3022.17920351662	-1.7878478323894	0.105772270522413	-16.9028028192943	4.29020090850424e-64	2.79736988867471e-62
Cnn3	6181.59180524839	-1.01449864545048	0.0601711275167947	-16.8602232884421	8.82550063705102e-64	5.64992504419212e-62
Edil3	386.360974004222	-1.87464398438988	0.111981524651568	-16.7406542304444	6.62559622291796e-63	4.20337374790885e-61
Fmnl2	1744.88612307301	-1.11148888070953	0.0665417319677469	-16.7036361669738	1.23315368754438e-62	7.75345381043529e-61
Ehd2	3409.15844168169	-1.01203761026885	0.0606981416862579	-16.6732882120175	2.05000294455672e-62	1.27190491062277e-60
Nov	546.557072268152	-3.05784897412167	0.183733991059166	-16.6428049404151	3.41251642335772e-62	2.10797725028816e-60
Ldlrad3	1652.65963854447	-0.818694990103354	0.0492896882492094	-16.6098634254698	5.91276642030917e-62	3.62766757708394e-60
Gas5	6999.89396993599	-1.34788169788398	0.0812396955580991	-16.5914173929915	8.04003155435985e-62	4.90198287496122e-60
Trib3	1717.67363471792	-4.40976540785288	0.265984501363144	-16.5790314294753	9.88084926092098e-62	5.94708893123124e-60
Rab3il1	349.018251536709	-1.57633417030666	0.0958651586712258	-16.4432437410632	9.37632009757703e-61	5.54857530480147e-59
Pappa	227.182950710735	-3.24249144164488	0.197593446999726	-16.4099138452166	1.62435805532052e-60	9.49272151499347e-59
Dennd2a	388.719992511649	-1.70292823931381	0.104043975253796	-16.3673892232571	3.26941050859359e-60	1.89491265856099e-58
Sesn2	1638.04341851784	-1.3281905762139	0.0814802116927811	-16.3007747356107	9.74490360357456e-60	5.62488616199771e-58
Ifitm3	1761.07224950217	-1.69903001998154	0.104311322508747	-16.2880690141674	1.19957307946006e-59	6.8399948385083e-58
Ncs1	1192.04967985689	-1.10305389011597	0.0677389795407112	-16.2838870262731	1.28444712533274e-59	7.29441665854285e-58
Runx1t1	286.137135059002	-2.21228156039464	0.136356191153102	-16.2242839264311	3.39655597373836e-59	1.90586033203709e-57
Tmem132a	719.615584159061	-1.18188221171595	0.0730061242274439	-16.1888091474889	6.04878958527639e-59	3.36723923000129e-57
Marcksl1	235.993663828944	-1.8791403295228	0.116628195096423	-16.1122302198814	2.09335590598371e-58	1.15167283515135e-56
Hmga2	180.411754795372	-3.0500024267311	0.189422577873856	-16.101578074617	2.48680286413024e-58	1.36280667464631e-56
Sars	4669.60396416033	-1.25320356455246	0.0780380529848698	-16.0588779014699	4.95432884594444e-58	2.7045258707861e-56
Hdgfl3	475.717305793277	-1.30908527515139	0.0822688526219463	-15.9122831233236	5.20791370921129e-57	2.82108679540507e-55
Tulp3	1317.16746627426	-1.14587877726032	0.0722407832683796	-15.8619373353594	1.16251722068379e-56	6.24919562446966e-55
Zfp521	1274.39352138617	-1.51849404746031	0.0960365275921302	-15.811630069648	2.58685985283458e-56	1.37484279876688e-54
Gria3	1129.70125585507	-1.04388352130544	0.0661661057316351	-15.7767108969562	4.50036095137763e-56	2.37389826364054e-54
Postn	13259.0703815345	-1.73495748046718	0.110265692787281	-15.7343361893546	8.79744711776136e-56	4.60606859503907e-54
Hoxb9	163.014456016257	-2.49667319961638	0.158955579925694	-15.7067351821401	1.36004924059774e-55	7.06824114560094e-54
Hsp90ab1	39303.7359135407	-0.598630081465736	0.0382198029060856	-15.6628249218527	2.71562170840305e-55	1.40098227623255e-53
Col5a3	2306.56275313586	-1.69863825989399	0.108630146871686	-15.6368955470569	4.08146336300661e-55	2.09793175199215e-53
Adra1d	176.722570263727	-2.50330764614734	0.160478843925353	-15.5989885327923	7.39565587932976e-55	3.7876515419811e-53
Chst2	151.399657714996	-2.67674588684949	0.171779973054024	-15.5824095164322	9.5871729625122e-55	4.89223710159499e-53
Chac1	993.366362185885	-3.0414738769264	0.195969877584838	-15.5201090821201	2.53619479307952e-54	1.28027840378967e-52
Aars	6490.2451190069	-1.41307333693638	0.0917586445964698	-15.399893308698	1.63939613862441e-53	8.10149305838114e-52
Sntb2	2436.23785960022	-1.13305864055216	0.0737101298270916	-15.3718171872723	2.52973057792858e-53	1.24575963145266e-51
Npm1	19860.0835589161	-1.09628979523485	0.0714309442560435	-15.347547294142	3.67832555671441e-53	1.7863978324402e-51
Armcx2	1332.94075103299	-1.05591827813734	0.0688377457394845	-15.3392338286825	4.18100522979927e-53	2.02354906036058e-51
Wisp2	881.073221436315	-2.22129352054768	0.145058153410192	-15.3131242079606	6.24887729722068e-53	3.01401328267315e-51
Psme1	726.663475259293	-0.931173020124856	0.0610349868322333	-15.2563811094835	1.49302196264869e-52	7.08004084913944e-51
Trp53inp1	3313.69852751322	-1.09412689829651	0.0717373978523255	-15.2518342043688	1.60072520190142e-52	7.5653066253623e-51
Arhgap28	1014.5110463711	-1.00409482333482	0.0660726068010462	-15.1968398395161	3.71096249281689e-52	1.73063562082229e-50
Rybp	2191.79252666855	-0.728901337695197	0.0481386386697815	-15.1417106473507	8.59486139919366e-52	3.96885337528667e-50
Aldh2	5284.48517164668	-0.663344323492861	0.0441177757285878	-15.0357608138214	4.28101400280268e-51	1.93249362870106e-49
Serpinf1	18390.9972857646	-0.919206284086985	0.0617485819424564	-14.8862735818548	4.04705868530193e-50	1.78679543961731e-48
Rhob	1595.91954503181	-1.22034732618023	0.0820495457604684	-14.8732977723345	4.91323197746351e-50	2.15569966263539e-48
Amotl2	3792.2911879684	-0.838668068798111	0.0566162859775552	-14.8131947251113	1.20380147661449e-49	5.2653229803225e-48
Wwc1	183.092403498249	-1.92120388351988	0.129726249261544	-14.8096772585054	1.26847899894366e-49	5.53103969694197e-48
Cbr2	544.322310404093	-1.63408140721956	0.110534805609099	-14.7834105123268	1.8742994139447e-49	8.09743341901752e-48
Vwa5a	1361.41465937983	-0.686799831112679	0.0465636540009864	-14.7496979317416	3.09044827864173e-49	1.31102028784308e-47
Plscr3	1472.42119609029	-0.839549033349814	0.0569525003492183	-14.7412146648859	3.50424795781363e-49	1.48209694407949e-47
Mfap5	830.23563561972	-1.4407743237654	0.0982635312039235	-14.6623503767171	1.12316681470882e-48	4.66627770453068e-47
Ankrd44	1871.64242437576	-0.905183172310726	0.06220300707931	-14.5520805956632	5.66533786538347e-48	2.31277155061046e-46
Jun	532.328454861162	-1.82266530418021	0.125544465323038	-14.5180856797654	9.30733358778682e-48	3.75600247135787e-46
Nid2	3695.67368341538	-1.896445858855	0.131618883635442	-14.4086152873608	4.56776653237782e-47	1.81218095329603e-45
Rhobtb3	1428.30373674607	-0.885353893122237	0.0617205873691245	-14.344547433214	1.15249629642383e-46	4.49633181131114e-45
Ednra	702.613020931246	-1.80069355867271	0.126064849827397	-14.2838670822053	2.75859136636303e-46	1.06153007660811e-44
Adamts5	1293.16704092491	-1.34972504483653	0.0950170995846823	-14.2050751994761	8.52111383079195e-46	3.23480774104781e-44
Ogn	5306.98356968985	-1.90701255715064	0.134592197714322	-14.1688195120965	1.42882193184382e-45	5.38062248344608e-44
Plpp3	293.303374150137	-1.95976010226809	0.138345695983057	-14.1656745324994	1.49425210026936e-45	5.612012421385e-44
Arxes2	236.245606093655	-2.3186290666283	0.163816135441435	-14.1538503541198	1.76805539681618e-45	6.60511729675308e-44
Ankrd1	112.342812048672	-2.77724350909139	0.197095864114838	-14.0908259113607	4.32473935142176e-45	1.6071142223067e-43
Ddx58	540.469725027729	-1.54289451345274	0.109945207831517	-14.0333038964019	9.75012790013381e-45	3.58539951293693e-43
Dbn1	1377.58401640405	-1.06202093537347	0.0757015121084109	-14.0290584136888	1.03516830111254e-44	3.78683385788804e-43
Adgrg6	803.248718234783	-2.36823795756805	0.168837644108725	-14.0267176201712	1.06990046986152e-44	3.9037508335569e-43
Igf2bp3	529.937582798976	-1.82299794499651	0.130087822300755	-14.0135941455139	1.28722088122227e-44	4.68455268504767e-43
Irgm1	403.949152644452	-1.37742745400181	0.0984571576800289	-13.9901200324941	1.7910938682158e-44	6.45160256776248e-43
Fam131b	80.0063815869079	-3.19049180620145	0.228605275035788	-13.9563350220243	2.8786051552614e-44	1.03424170935463e-42
Vgll3	4756.49827320972	-1.19684960923364	0.0861519824751717	-13.8923049110166	7.05286416028574e-44	2.52113042724529e-42
Gpc4	2521.51674236572	-1.1863646778678	0.0856061683615284	-13.858401801814	1.13165932392512e-43	4.0146825990331e-42
Atrnl1	1260.20342560409	-0.993944490319146	0.071838965885237	-13.835729371536	1.55154670729996e-43	5.44937252509042e-42
Marcks	13846.1301240461	-1.14346010535515	0.0826769429055531	-13.8304594385087	1.66950783625414e-43	5.8490916332844e-42
Il1rl1	140.070981539875	-3.06406530670399	0.222068812017309	-13.797819148351	2.62679656814146e-43	9.1573769469565e-42
Plk2	703.520693222214	-1.35716016289065	0.0984171014204459	-13.7898814667662	2.93241353341069e-43	1.01696047120245e-41
Tenm4	5371.9177443054	-1.94752886720475	0.141482427359833	-13.7651643638513	4.12944023449312e-43	1.42546657506375e-41
Ajuba	886.851610603136	-1.15108267453102	0.0838466763823933	-13.7284234056143	6.861028584564e-43	2.35684698987803e-41
Scara5	1679.12632885704	-2.09238641900852	0.153214690484098	-13.6565652575311	1.84482241839168e-42	6.29115712848145e-41
Rbms2	1805.91699490915	-0.85775459571823	0.063214444461612	-13.568965179139	6.11796689708414e-42	2.06631764456914e-40
Six2	1528.71264613115	-1.04782395323938	0.0772709127520469	-13.5603931145698	6.87665533939593e-42	2.31147526969098e-40
Ezr	1238.61920140686	-1.61511231232824	0.119230817724001	-13.5460977552544	8.35553736606705e-42	2.78861109629593e-40
Vcam1	779.238556856343	-2.03417398201765	0.150371948972297	-13.5276159943395	1.07452114722675e-41	3.56083666765683e-40
Cav2	940.309176431224	-1.06341490539984	0.0786553699343642	-13.5199275813874	1.19293173193104e-41	3.94395551937014e-40
Ahr	686.263443011348	-1.51367578272498	0.112425293838285	-13.4638365713528	2.55307913356751e-41	8.40130058812262e-40
Lgals3bp	823.801901975239	-1.24487767931494	0.0924939543629362	-13.4590167313009	2.72518484463571e-41	8.925931012058e-40
Hs6st1	926.106774433324	-1.07549085266113	0.0803849977126982	-13.3792484078311	7.99517388305733e-41	2.59456287946957e-39
Trim25	916.517781595093	-0.785371713611784	0.0588056971475889	-13.3553677909928	1.10212441203472e-40	3.56016518786627e-39
Mkl1	1096.06668583258	-0.934072298009069	0.0700468854739616	-13.3349583166876	1.44935699415176e-40	4.66044381407156e-39
Ccdc102a	121.983671287105	-3.04467476744076	0.228796111622064	-13.3073711168225	2.09732319169136e-40	6.71334087085933e-39
Pck2	3817.24525624339	-1.16573270744433	0.0876224677721858	-13.3040387595015	2.1929527372137e-40	7.00352524964123e-39
Smarca2	5050.18076268123	-0.813178621426601	0.0616879742523213	-13.1821255484978	1.11212683466938e-39	3.49624873649187e-38
Apobr	327.191544171649	-2.89403633835322	0.219706431249537	-13.172287774618	1.26699359022724e-39	3.97424002778628e-38
Ly6a	357.372347480685	-2.96375827181441	0.22506530096746	-13.1684371561252	1.33329053838246e-39	4.16365054159169e-38
Crlf2	231.029237552962	-1.76479203333157	0.134948485371266	-13.0775238304923	4.42625290393977e-39	1.36709091883964e-37
Mthfd2	3717.59657352322	-1.25472391680229	0.0960818070720943	-13.0589125562638	5.6529499620565e-39	1.7270313940478e-37
Mvb12b	387.911690511705	-1.54765758148997	0.119387333588716	-12.9633314939555	1.97480785106517e-38	5.93031850200467e-37
Asph	4111.93950019361	-0.857809941627852	0.0662711704604449	-12.9439383017967	2.5425390878617e-38	7.58667807488224e-37
Prkar2b	605.807580776317	-1.0757129915087	0.0836084687964851	-12.8660769296844	6.98613793268492e-38	2.05842608041704e-36
Ralgds	826.549754631742	-1.3625702285056	0.106006306033046	-12.8536714417804	8.20229704023762e-38	2.39670438827192e-36
Fzd2	1328.53852719046	-0.961309485694949	0.0748151077339483	-12.8491358872794	8.69763593112831e-38	2.53094017466965e-36
Prune2	4509.44319019285	-1.47129846015229	0.115139939559929	-12.7783501170461	2.16615937034109e-37	6.2134803608725e-36
Diras2	478.126005258078	-2.01041673948935	0.15804995573421	-12.7201347836517	4.57071103683158e-37	1.29524938114157e-35
Nbdy	558.293941909275	-1.11027727834777	0.087416665238519	-12.7009795594277	5.83941886475892e-37	1.64484750582529e-35
Hhipl1	207.058332339269	-1.68906309833015	0.133548971113179	-12.6475186162139	1.15464233382403e-36	3.23299853470727e-35
Scarb2	1456.52306153038	-0.885994918700702	0.0700953245220342	-12.6398575759813	1.27284301871407e-36	3.55688910229543e-35
Amot	2610.44684833138	-1.27783323540655	0.101332496989665	-12.6103004797847	1.85285245474792e-36	5.16744039062767e-35
Slc7a5	4973.39133173873	-1.92486640825494	0.152776878173772	-12.5991997693889	2.13297543776718e-36	5.92521224171854e-35
Eya1	1240.88099234785	-1.31662672796695	0.104616802853866	-12.5852319326378	2.54593918636699e-36	7.05846604346312e-35
Thra	3433.48061148083	-0.803737759659715	0.0643987305281621	-12.4806460168999	9.52110030259424e-36	2.5987437337546e-34
Sgms1	1031.63371063338	-1.00653516602378	0.0815060991968535	-12.3492005621911	4.91978692898493e-35	1.31231589219363e-33
Tubb2b	120.840138806299	-1.93961110101899	0.157552039660074	-12.3109234587111	7.91127612464831e-35	2.09835052616849e-33
Cdc42ep2	157.517595191374	-1.84986956685895	0.15059292423831	-12.2839076020037	1.10527918369183e-34	2.92608120735258e-33
Slc19a2	748.576803732066	-0.910550433100092	0.0742224151109996	-12.267863175004	1.34763027147951e-34	3.55431174972236e-33
Lamc1	4010.04902312214	-0.833919278002179	0.0680675885460684	-12.2513415829	1.65239562119888e-34	4.31768829850927e-33
Ubqln2	1074.79643028903	-0.78541021107448	0.0641353955607239	-12.2461271846503	1.76211734034993e-34	4.5958630780534e-33
Abca8b	62.7978697265265	-3.35426588023565	0.274478528117476	-12.2205037430106	2.4158307596579e-34	6.27759417325127e-33
Tgfb3	1728.87691746613	-0.858232013451892	0.070372263382496	-12.1956005420363	3.28076361614122e-34	8.46411949320472e-33
Osmr	251.610932676539	-1.73454521021828	0.142560230000491	-12.1671044597242	4.65297049595677e-34	1.18933641497378e-32
Cars	1492.61178202033	-1.15877370808931	0.095748725989734	-12.1022363077035	1.02772726277458e-33	2.59865543427598e-32
Pdlim7	937.629692126954	-0.833835094184151	0.0692348720274692	-12.0435709602139	2.09678596115357e-33	5.23601657391611e-32
Cav1	1071.03955393932	-2.81312923422007	0.234621245776422	-11.9900873636175	4.00482562936629e-33	9.84362376334988e-32
Aff3	352.990615565257	-1.76659729207337	0.147857354575477	-11.9479839007371	6.65193714275124e-33	1.62367214416826e-31
Osr1	712.163490230053	-1.36502505567039	0.114284395902055	-11.9441070226268	6.96948692260038e-33	1.69823968543086e-31
Cx3cl1	595.937888975456	-0.995490184008614	0.0838238120092876	-11.8759832098583	1.57768113536618e-32	3.76611205262666e-31
Pex19	1540.51338037316	-0.593362116384567	0.0501791588675869	-11.8248717151743	2.90345934625891e-32	6.89583835290228e-31
Zyx	2525.01263550179	-1.20675241476175	0.102088225473952	-11.8206816619577	3.05197973714336e-32	7.23637754510558e-31
Dusp14	138.225061892394	-2.06301809759396	0.174560434908057	-11.8183602067706	3.13748854905771e-32	7.42661995376955e-31
Ttyh3	1988.82280374844	-1.14907699051317	0.0972311429759046	-11.8179932410948	3.15122145574119e-32	7.44661123870116e-31
Trerf1	289.511572379821	-1.54820479417732	0.131129304420923	-11.8067033224519	3.60417585133757e-32	8.48849710539103e-31
Btg2	803.15852251199	-1.23982484350475	0.105389561305827	-11.7642091697007	5.96829692413932e-32	1.39630388504283e-30
Klhdc8a	1433.65727565798	-1.03900061352206	0.0884283530554694	-11.7496320763807	7.09269863400246e-32	1.65660974396834e-30
Got2	2024.92944347996	-0.681037828250348	0.058041608781038	-11.733613911695	8.5719072400184e-32	1.99878711205992e-30
Acss3	328.195228540687	-1.15035965364974	0.0980778322941147	-11.7290485193439	9.04698984085544e-32	2.10607942014228e-30
Sntb1	143.991954315531	-2.2246354189277	0.190390731686542	-11.6845783364619	1.5283615466282e-31	3.55205346909432e-30
Il13ra1	245.023944570955	-2.0573454244164	0.176647752695267	-11.6465983462892	2.38802045054515e-31	5.50456301562651e-30
Klhdc10	3947.27719414364	-0.868108549699465	0.0747877051045297	-11.607637224409	3.76886300557324e-31	8.63100269438919e-30
Snn	743.957631930624	-0.783102945577312	0.0675911463795773	-11.5858805113258	4.85947257382038e-31	1.11105213846893e-29
Tcea3	577.812784990888	-1.10284459455317	0.0953482815142896	-11.5664863282081	6.09270261631089e-31	1.38850523702464e-29
Vim	65186.9922209618	-0.608425733412388	0.0526235671643235	-11.5618489243138	6.43090135996043e-31	1.46321187001103e-29
Slc16a9	160.45524143655	-1.78701766329947	0.154716893479733	-11.5502426600464	7.36123022051006e-31	1.67218655525264e-29
Adam23	997.833387785617	-1.2651318128667	0.10974631189734	-11.5277843145212	9.55717635956699e-31	2.15710371551509e-29
Bhlhb9	446.287484080992	-0.891280521820466	0.0773467069406169	-11.5231864041057	1.00812636298508e-30	2.27175227140509e-29
Cdc42ep5	244.819509114436	-1.30769145761482	0.113810496165796	-11.4900778194466	1.47978568104043e-30	3.318678587862e-29
Eif3c	6777.41084184912	-1.06705273378268	0.0929670711257089	-11.4777492811388	1.70665444322778e-30	3.82138651485216e-29
Epha4	246.201530588949	-1.63979423839386	0.143921591325303	-11.3936638922194	4.49675199493213e-30	9.91115103233554e-29
Flrt3	190.222476453997	-1.65466705134825	0.145317905433756	-11.3865324882662	4.88026515881186e-30	1.07228790166468e-28
Syne1	3411.05680903279	-1.18573653819248	0.104258088774107	-11.3730891495774	5.69361835124519e-30	1.24516957855493e-28
Ptprn	106.331703563613	-3.31737562661028	0.292274773283096	-11.350194850368	7.39976149114248e-30	1.61578667970931e-28
Drp2	226.896360147788	-2.09190515205499	0.18611834154972	-11.2396507224203	2.60410607007378e-29	5.61657425588348e-28
Tcf7l1	2337.51487405343	-0.604453175664589	0.0537884029373925	-11.2376115046239	2.66495229046146e-29	5.73901958086531e-28
Ssbp3	1642.21592919722	-0.844366849451716	0.0753175798801814	-11.2107538611168	3.6110461733401e-29	7.72917542634072e-28
Rhou	142.681204922254	-1.72805713753854	0.154442648133857	-11.1889893006808	4.61665899009669e-29	9.86661991146005e-28
Dzip1	783.432523782654	-0.895271085480383	0.0802495042498421	-11.1560949048747	6.6864569836221e-29	1.42684939632324e-27
Tmtc4	512.458261766915	-1.07657159231812	0.0966138544560294	-11.143035317032	7.74344005733375e-29	1.64492624083693e-27
Pxn	651.270733860072	-0.859186115198347	0.0771782902837104	-11.1324844336399	8.71714575267869e-29	1.84342763935025e-27
Phyhd1	109.81287561511	-2.55623666107878	0.230287198060074	-11.1002117469506	1.2514703900509e-28	2.64253507848229e-27
Igfbp7	1097.72028547375	-0.849036112498445	0.0768665847462096	-11.0455813186147	2.3027235810435e-28	4.84776665402341e-27
Hunk	296.217923271916	-1.48418767444085	0.134517185106598	-11.0334428516676	2.63577575334209e-28	5.53237939047244e-27
Rgma	339.041515368859	-1.04992582650927	0.0952426850487147	-11.0236899135325	2.93764671758128e-28	6.14766959441527e-27
Pdpn	1096.75082024211	-1.00373131425077	0.0910893145724305	-11.0191993315818	3.08793479857156e-28	6.44303314119731e-27
Vegfd	68.1083828399023	-2.55255955875278	0.232375079835914	-10.9846527457041	4.52977237371528e-28	9.38195795755971e-27
Cyp1b1	697.205744724192	-1.33824542777959	0.12191937250476	-10.9764789654519	4.95876611891068e-28	1.0255398240637e-26
Shmt2	3232.81107359353	-1.19480466526523	0.109079077118861	-10.9535641190224	6.38834439741886e-28	1.31732712288795e-26
S1pr2	735.511194246193	-0.826553000082614	0.0755485590131044	-10.9406851815565	7.36412385222378e-28	1.51410686620029e-26
Pcx	999.180304603549	-0.775632123056235	0.0709542864431208	-10.9314343352322	8.15491004026749e-28	1.67181590985629e-26
Fjx1	79.4008624048107	-2.04388392057497	0.187065803416009	-10.9260157829577	8.65663350525976e-28	1.76952142653234e-26
Hs6st2	702.198469091013	-2.28211079888943	0.20896832725002	-10.9208454167267	9.16388074146466e-28	1.86778721219665e-26
Ly75	330.820909983784	-1.23405126049976	0.11318923715024	-10.902549496484	1.12072285078557e-27	2.27438913983631e-26
Sorbs3	786.262663218789	-1.1260662729557	0.103297160337947	-10.9012316434611	1.13707582191353e-27	2.30425552170219e-26
Plpp1	369.817781475665	-1.26940315305252	0.116572241982488	-10.8894118485189	1.29473710352262e-27	2.6162234384523e-26
Abca9	844.652186631489	-1.31931063280121	0.121220303835377	-10.8835780068073	1.3803608478848e-27	2.78125925344915e-26
