gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gsn	14535.5317211824	1.55044963278926	0.106388516277259	14.5734679554007	4.14313249644791e-48	1.31565985741706e-46
Pygm	436.408420760623	2.92549784002795	0.200752487184816	14.5726604987698	4.19240333700829e-48	1.32823838442083e-46
Fkbp7	2401.61144640069	1.65637604770866	0.114352437339203	14.4848337844812	1.51087699296112e-47	4.764807030554e-46
Fam3c	2808.4626863602	1.08536657266939	0.0749953147866567	14.4724583896606	1.80889471066266e-47	5.6916023504832e-46
Lgals3	3999.44898782366	1.37968503385424	0.0955558888822238	14.4385139418749	2.96158840513784e-47	9.29722387457655e-46
Wnt10b	1998.66757596486	1.47472178119123	0.102422401474012	14.398430030616	5.29322878586694e-47	1.65790195457108e-45
Maea	3752.84974963293	0.868337352864439	0.0603232428138441	14.3947392805805	5.58350412242038e-47	1.74484503825637e-45
Dazap2	3124.43851754465	0.594016210170065	0.0412769028904478	14.3910072843069	5.89313171904403e-47	1.83742769017813e-45
Slc30a5	1907.59552981235	0.705407360348004	0.0490541209447867	14.3801855330765	6.8909576419991e-47	2.14368026193411e-45
Zdhhc8	3220.51601118547	1.23586340526536	0.085971173367931	14.3753232258008	7.39241232312491e-47	2.28931687934612e-45
Rap1gap2	149.076799515489	5.25606906949544	0.365776832698063	14.3696062725606	8.02863745209413e-47	2.48075876328751e-45
Wipi1	3915.31544500471	0.993023156791941	0.0693067608365798	14.3279406627214	1.46397650418781e-46	4.50328343010793e-45
Sec31a	10768.9363202446	0.942219574168427	0.0658140897117313	14.3163808584969	1.72895500654995e-46	5.30650253126379e-45
Tvp23b	1022.90605068417	0.83270750840807	0.0581872234055559	14.3108307919116	1.87262782911404e-46	5.73466206020446e-45
Pls3	4686.79360049636	0.796648166280361	0.0558592686231032	14.2617006258272	3.7910210429648e-46	1.15579909846488e-44
Plekho2	1527.59157725395	1.06134089281584	0.0745080688829349	14.2446436839396	4.84010360767003e-46	1.47237665056334e-44
Nupr1	3873.33213006373	1.63521634583412	0.115005858440707	14.2185482374985	7.02961493759824e-46	2.12901333462502e-44
Cdo1	197.363237172504	3.68411042830169	0.259451384476718	14.1996175342525	9.21137630887736e-46	2.78365767575964e-44
Neu1	728.261628594082	1.05488570160237	0.0743217021088917	14.1935083787076	1.00502191983435e-45	3.02386245026746e-44
Rnase4	1904.46842225295	1.24826786462709	0.0879822021464775	14.187731543124	1.0913215275602e-45	3.2763473807757e-44
Dyrk2	1930.87183472473	0.907273343212945	0.0640050658338398	14.1750239827621	1.30798457841648e-45	3.909736511571e-44
Hist1h1c	887.817223386204	1.21240072187107	0.0855736664019883	14.1679183894696	1.44727242865726e-45	4.31670192929226e-44
Fzd8	945.24305979133	1.10482159858455	0.0780518459247604	14.154970782492	1.74010056443189e-45	5.17887072747587e-44
Mrgprf	467.532100881503	2.46412583099149	0.174105093736349	14.1530944219414	1.78716801281694e-45	5.30746440091423e-44
Podnl1	461.990796363711	1.58230362659679	0.111841170402753	14.1477742131876	1.9276233627591e-45	5.69996155654574e-44
Narf	1151.46657567425	1.05535240029032	0.0746095949392768	14.144995709322	2.0052888323081e-45	5.91689301378464e-44
Luzp1	4018.91213694306	1.02377856236572	0.0723880481136826	14.1429226100684	2.06525783653043e-45	6.08079127458102e-44
Cope	3087.29044590701	0.924295566768579	0.0657098733703794	14.0663117939477	6.11778227331207e-45	1.79742534739404e-43
